15081718,002,5,157,1570,940,090,90090,0090,20270,0210,
15081800,002,5,159,1562,935,095,90100,0100,20270,0210,
15081806,002,5,163,1555,935,095,90100,0100,20270,0210,
15081812,002,5,170,1549,930,095,90100,0100,20300,0240,
15081818,002,5,179,1538,930,095,90100,0100,20300,0240,
15081900,002,5,187,1529,925,100,90100,0100,20300,0240,
15081906,002,5,191,1519,925,100,90100,0100,90300,0300,
15081912,002,5,197,1513,925,100,90120,0120,90300,0300,
15081918,002,5,204,1504,925,100,90150,0150,90300,0300,
15082000,002,5,212,1495,925,100,90150,0150,90300,0300,
15082006,002,5,220,1486,930,095,90150,0150,90325,0325,
15082012,002,5,226,1478,930,095,90150,0150,90325,0325,
15082018,002,5,233,1471,935,090,90150,0150,90300,0300,
15082100,002,5,241,1465,940,090,20150,0090,30300,0270,
15082106,002,5,250,1460,945,085,20150,0090,30300,0240,
15082112,002,5,255,1455,945,085,20150,0090,30300,0240,
15082118,002,5,264,1451,950,080,20150,0090,30325,0240,
15082200,002,5,270,1449,950,080,20150,0090,30325,0270,
15082206,002,5,276,1450,950,080,20150,0090,30325,0270,
15082212,002,5,282,1451,950,080,20150,0090,30325,0270,
15082218,002,5,290,1453,950,080,20150,0090,30325,0270,
15082300,002,5,295,1455,950,080,20150,0090,30325,0300,
15082306,002,5,300,1461,950,080,30120,0090,30325,0300,
15082312,002,5,306,1467,955,075,30120,0090,30325,0270,
15082318,002,5,313,1474,955,075,30090,0060,30325,0270,
15082400,002,5,320,1481,955,075,30090,0060,30325,0270,
15082406,002,5,326,1492,960,070,30120,0090,30325,0270,
15082412,002,5,329,1508,965,065,30120,0090,30325,0300,
15082418,002,4,339,1529,965,060,30150,0090,30325,0300,
15082500,002,4,356,1557,965,060,90150,0150,90325,0325,
15082506,002,6,376,1580,964,000,,,,,
15082512,002,6,390,1593,958,000,,,,,
15082518,002,6,394,1611,960,000,,,,,
15082600,002,6,395,1624,964,000,,,,,
15082606,002,6,400,1636,968,000,,,,,
15082612,002,6,405,1641,970,000,,,,,
15082618,002,6,406,1641,972,000,,,,,
15082700,002,6,405,1640,976,000,,,,,
15082706,002,6,404,1641,978,000,,,,,
15082712,002,6,403,1643,980,000,,,,,
15082718,002,6,401,1646,980,000,,,,,
15082800,002,6,402,1648,984,000,,,,,
15082806,002,6,408,1653,988,000,,,,,
15082812,002,6,419,1659,990,000,,,,,
15082818,002,6,435,1665,992,000,,,,,
15082900,002,6,454,1676,996,000,,,,,
15082906,002,6,477,1687,996,000,,,,,
66666,1517,046,0017,1517,1,0,KILO,20151013,,,
15090118,002,7,237,1801,945,090,20060,0040,20150,0100,
15090200,002,5,240,1798,950,080,90060,0060,10150,0120,
15090206,002,5,244,1794,950,080,90060,0060,80150,0120,
15090212,002,5,246,1791,965,070,90060,0060,80150,0120,
15090218,002,5,246,1785,965,070,80070,0050,70150,0120,
15090300,002,5,247,1782,965,070,80070,0050,90150,0150,
15090306,002,5,246,1781,965,070,80070,0050,90150,0150,
15090312,002,5,244,1777,965,070,80070,0050,90150,0150,
15090318,002,5,241,1775,965,070,80070,0050,90150,0150,
15090400,002,5,238,1771,970,065,70100,0060,70180,0120,
15090406,002,5,236,1766,970,065,70100,0060,70200,0120,
15090412,002,5,235,1758,970,065,70100,0060,70200,0120,
15090418,002,5,235,1749,970,065,70100,0060,70200,0120,
15090500,002,5,235,1740,970,065,70100,0060,70200,0120,
15090506,002,5,236,1730,955,075,70100,0060,70200,0120,
15090512,002,5,235,1721,955,075,70100,0060,70200,0120,
15090518,002,5,237,1707,950,080,70100,0070,70250,0150,
15090600,002,5,239,1697,950,080,70100,0070,80250,0150,
15090606,002,5,240,1689,950,080,70100,0070,80280,0160,
15090612,002,5,243,1676,955,075,70120,0080,80300,0180,
15090618,002,5,244,1665,955,075,70120,0080,80300,0180,
15090700,002,5,247,1656,955,075,70120,0080,80300,0180,
15090706,002,5,250,1642,955,075,70120,0080,80300,0180,
15090712,002,5,252,1633,965,070,80120,0080,80300,0180,
15090718,002,5,256,1621,965,070,80120,0080,80300,0180,
15090800,002,5,261,1603,965,070,80120,0080,80300,0180,
15090806,002,5,267,1587,965,070,80100,0080,80280,0180,
15090812,002,5,272,1573,965,070,80100,0080,80240,0180,
15090818,002,5,281,1560,970,065,80100,0080,80240,0180,
15090900,002,5,291,1547,970,065,80100,0080,80240,0180,
15090906,002,5,297,1532,970,065,80100,0080,80240,0180,
15090912,002,4,307,1525,975,060,80100,0080,80240,0180,
15090918,002,4,316,1512,975,060,80100,0080,80280,0180,
15091000,002,4,326,1500,975,060,80100,0080,80280,0180,
15091006,002,4,340,1496,975,060,10100,0080,10300,0180,
15091012,002,4,353,1490,975,060,10100,0080,10350,0180,
15091018,002,4,369,1486,975,060,20100,0080,20350,0180,
15091100,002,4,387,1474,975,060,20100,0080,20400,0180,
15091106,002,4,406,1472,975,060,20100,0080,20400,0180,
15091112,002,6,430,1480,980,000,,,,,
15091118,002,6,458,1486,984,000,,,,,
15091200,002,6,488,1498,988,000,,,,,
15091206,002,6,532,1517,988,000,,,,,
15091212,002,6,554,1537,992,000,,,,,
15091218,002,6,583,1560,992,000,,,,,
15091300,002,6,605,1594,992,000,,,,,
66666,1518,026,0018,1518,0,6,ETAU,20151015,,,
15090600,002,2,198,1397,1004,000,,,,,
15090606,002,2,204,1394,1002,000,,,,,
15090612,002,2,212,1392,1002,000,,,,,
15090618,002,2,221,1390,1002,000,,,,,
15090700,002,2,231,1388,1002,000,,,,,
15090706,002,2,241,1386,1000,000,,,,,
15090712,002,3,251,1384,998,035,00000,0000,10120,0090,
15090718,002,3,263,1383,996,040,00000,0000,10120,0090,
15090800,002,3,277,1383,990,045,00000,0000,10150,0090,
15090806,002,4,293,1383,985,050,00000,0000,10180,0090,
15090812,002,4,310,1383,985,050,00000,0000,10240,0090,
15090815,002,4,322,1380,985,050,00000,0000,10240,0120,
15090818,002,4,331,1376,985,050,00000,0000,10240,0120,
15090821,002,3,338,1373,990,045,00000,0000,10210,0150,
15090900,002,3,345,1371,990,045,00000,0000,80210,0150,#
15090903,002,3,359,1367,996,035,00000,0000,80210,0120,
15090906,002,6,372,1363,998,000,,,,,
15090912,002,6,380,1350,998,000,,,,,
15090918,002,6,390,1344,998,000,,,,,
15091000,002,6,393,1347,998,000,,,,,
15091006,002,6,399,1352,998,000,,,,,
15091012,002,6,399,1356,1000,000,,,,,
15091018,002,6,399,1360,1000,000,,,,,
15091100,002,6,400,1368,1000,000,,,,,
15091106,002,6,405,1377,1000,000,,,,,
15091112,002,6,410,1385,1000,000,,,,,
66666,1519,010,0019,1519,0,6,VAMCO,20151010,,,
15091300,002,2,156,1129,1006,000,,,,,
15091306,002,2,156,1122,1004,000,,,,,
15091312,002,2,153,1114,1002,000,,,,,
15091318,002,3,151,1108,1000,035,00000,0000,70180,0150,
15091400,002,3,150,1103,998,035,00000,0000,70180,0150,
15091406,002,3,156,1097,998,035,00000,0000,70180,0150,
15091412,002,3,156,1089,998,035,00000,0000,90150,0150,
15091418,002,3,158,1073,1000,035,00000,0000,90120,0120,
15091500,002,2,153,1062,1002,000,,,,,
15091506,002,2,143,1058,1002,000,,,,,
66666,1520,055,0020,1520,0,6,KROVANH,20151101,,,
15091318,002,2,139,1516,1004,000,,,,,
15091400,002,2,142,1511,1002,000,,,,,
15091406,002,2,149,1508,1002,000,,,,,
15091412,002,2,157,1509,1002,000,,,,,
15091418,002,2,168,1508,1002,000,,,,,
15091500,002,2,177,1506,1002,000,,,,,
15091506,002,2,183,1501,1002,000,,,,,
15091512,002,2,185,1497,1002,000,,,,,
15091518,002,3,187,1491,996,035,00000,0000,90090,0090,
15091600,002,3,192,1484,990,045,00000,0000,90120,0120,
15091606,002,4,198,1473,985,055,90040,0040,90120,0120,
15091612,002,4,199,1464,980,060,90040,0040,90120,0120,
15091618,002,5,203,1457,970,065,90040,0040,10150,0120,
15091700,002,5,210,1448,965,070,90040,0040,10180,0120,
15091706,002,5,216,1442,960,075,90050,0050,10150,0120,
15091712,002,5,222,1435,945,085,90070,0070,90120,0120,
15091718,002,5,229,1429,945,085,90070,0070,90120,0120,
15091800,002,5,237,1425,945,085,90060,0060,90120,0120,
15091806,002,5,246,1423,950,080,90050,0050,90120,0120,
15091809,002,5,251,1423,950,080,90050,0050,90120,0120,
15091812,002,5,255,1424,950,080,90050,0050,20150,0120,
15091815,002,5,259,1423,950,080,90050,0050,20150,0120,
15091818,002,5,267,1428,955,075,90050,0050,20150,0120,
15091821,002,5,273,1431,960,070,90050,0050,20150,0120,
15091900,002,5,279,1433,965,070,90050,0050,20150,0120,
15091903,002,5,283,1436,965,070,90050,0050,20150,0120,
15091906,002,5,289,1442,965,070,90050,0050,20150,0120,
15091912,002,5,300,1452,970,065,90040,0040,20150,0100,
15091918,002,4,310,1461,975,060,90040,0040,20180,0080,
15092000,002,4,319,1471,985,050,00000,0000,20180,0060,
15092006,002,3,329,1481,990,045,00000,0000,20180,0060,
15092012,002,3,339,1491,992,040,00000,0000,20180,0060,
15092018,002,3,351,1506,992,040,00000,0000,20180,0060,
15092100,002,3,361,1514,992,045,00000,0000,20180,0060,
15092106,002,3,365,1519,992,040,00000,0000,20180,0060,
15092112,002,6,370,1522,992,000,,,,,
15092118,002,6,378,1525,992,000,,,,,
15092200,002,6,391,1532,992,000,,,,,
15092206,002,6,405,1539,990,000,,,,,
15092212,002,6,423,1551,988,000,,,,,
15092218,002,6,430,1550,988,000,,,,,
15092300,002,6,426,1544,992,000,,,,,
15092306,002,6,414,1547,992,000,,,,,
15092312,002,6,403,1558,992,000,,,,,
15092318,002,6,396,1572,992,000,,,,,
15092400,002,6,394,1588,992,000,,,,,
15092406,002,6,396,1608,992,000,,,,,
15092412,002,6,399,1623,992,000,,,,,
15092418,002,6,409,1642,992,000,,,,,
15092500,002,6,417,1654,994,000,,,,,
15092506,002,6,424,1668,994,000,,,,,
15092512,002,6,430,1681,994,000,,,,,
15092518,002,6,434,1696,994,000,,,,,
15092600,002,6,437,1713,996,000,,,,,
15092606,002,6,444,1740,996,000,,,,,
66666,1521,049,0021,1521,0,6,DUJUAN,20151112,,,
15091918,002,2,135,1481,1004,000,,,,,
15092000,002,2,138,1480,1002,000,,,,,
15092006,002,2,144,1473,1000,000,,,,,
15092012,002,2,147,1463,1002,000,,,,,
15092018,002,2,150,1455,1000,000,,,,,
15092100,002,2,151,1447,1000,000,,,,,
15092106,002,2,154,1432,1002,000,,,,,
15092112,002,2,152,1415,1002,000,,,,,
15092118,002,2,156,1402,1002,000,,,,,
15092200,002,2,158,1388,1002,000,,,,,
15092206,002,2,159,1381,1002,000,,,,,
15092212,002,3,162,1375,1000,035,00000,0000,70210,0150,
15092218,002,3,168,1365,1000,035,00000,0000,70210,0150,
15092300,002,3,175,1354,1000,035,00000,0000,90180,0180,
15092306,002,3,175,1345,998,035,00000,0000,90180,0180,
15092312,002,3,178,1338,998,035,00000,0000,90180,0180,
15092318,002,3,179,1335,996,040,00000,0000,90180,0180,
15092400,002,3,182,1331,994,045,00000,0000,90180,0180,
15092406,002,4,186,1326,990,050,00000,0000,90210,0210,
15092412,002,4,187,1324,985,050,00000,0000,90210,0210,
15092418,002,4,189,1323,980,055,90050,0050,90210,0210,
15092500,002,4,191,1321,975,060,90060,0060,90230,0230,
15092506,002,5,194,1317,970,065,90070,0070,90230,0230,
15092512,002,5,197,1313,965,070,90080,0080,90250,0250,
15092518,002,5,203,1310,960,075,90080,0080,90250,0250,
15092600,002,5,209,1303,960,075,90080,0080,70270,0230,
15092606,002,5,216,1297,955,080,90080,0080,70270,0230,
15092612,002,5,219,1289,945,090,90080,0080,70300,0250,
15092618,002,5,222,1281,935,100,90080,0080,70300,0250,
15092700,002,5,223,1275,925,110,90080,0080,70300,0250,
15092703,002,5,223,1271,925,110,90080,0080,70300,0270,
15092706,002,5,225,1268,925,110,90080,0080,70300,0270,
15092709,002,5,226,1264,925,110,90080,0080,70300,0270,
15092712,002,5,227,1259,925,110,90100,0100,70300,0270,
15092715,002,5,228,1254,925,110,90100,0100,70300,0270,
15092718,002,5,230,1249,925,110,90100,0100,90270,0270,
15092721,002,5,231,1244,925,110,90100,0100,90270,0270,
15092800,002,5,233,1239,925,110,90100,0100,90270,0270,
15092803,002,5,236,1234,925,110,90100,0100,90270,0270,
15092806,002,5,241,1229,925,110,90100,0100,90270,0270,
15092809,002,5,244,1220,935,100,30120,0080,90250,0250,
15092812,002,5,243,1210,965,075,30120,0080,90250,0250,
15092818,002,5,243,1200,975,065,90080,0080,90210,0210,
15092900,002,4,249,1189,985,055,90040,0040,90210,0210,
15092906,002,3,256,1178,994,040,00000,0000,90180,0180,
15092912,002,2,264,1164,1004,000,,,,,
15092918,002,2,274,1159,1006,000,,,,,
15093000,002,2,279,1161,1010,000,,,,,
15093006,002,2,287,1167,1010,000,,,,,
66666,1522,018,0022,1522,0,6,MUJIGAE,20151023,,,
15093018,002,2,126,1264,1008,000,,,,,
15100100,002,2,139,1252,1008,000,,,,,
15100106,002,2,145,1238,1006,000,,,,,
15100112,002,3,152,1227,1002,035,00000,0000,90070,0070,
15100118,002,3,158,1213,998,040,00000,0000,90090,0090,
15100200,002,3,164,1201,998,040,00000,0000,90090,0090,
15100206,002,3,165,1189,996,045,00000,0000,90120,0120,
15100212,002,4,169,1178,990,050,00000,0000,30160,0100,
15100218,002,4,177,1166,985,055,90040,0040,30160,0100,
15100300,002,4,185,1155,985,055,90040,0040,30200,0100,
15100306,002,4,189,1144,985,055,90040,0040,90160,0160,
15100312,002,5,195,1134,975,065,90050,0050,90170,0170,
15100318,002,5,197,1122,965,075,90050,0050,20210,0170,
15100400,002,5,205,1115,950,085,90060,0060,20240,0150,
15100406,002,5,213,1104,950,085,90060,0060,20240,0150,
15100412,002,5,219,1096,970,070,90050,0050,20210,0120,
15100418,002,4,226,1088,990,050,00000,0000,20180,0090,
15100500,002,2,236,1082,1008,000,,,,,
66666,1523,043,0023,1523,0,6,CHOI-WAN,20151112,,,
15100106,002,2,169,1669,1000,000,,,,,
15100112,002,2,175,1671,1000,000,,,,,
15100118,002,2,178,1672,998,000,,,,,
15100200,002,2,182,1672,998,000,,,,,
15100206,002,3,185,1672,996,035,00000,0000,80400,0325,
15100212,002,3,188,1671,996,035,00000,0000,80400,0325,
15100218,002,3,191,1669,992,035,00000,0000,80400,0325,
15100300,002,3,193,1664,990,035,00000,0000,80450,0325,
15100306,002,3,195,1661,990,035,00000,0000,80450,0325,
15100312,002,3,200,1642,990,040,00000,0000,80450,0325,
15100318,002,3,201,1621,990,040,00000,0000,80450,0325,
15100400,002,3,202,1603,985,045,00000,0000,80450,0325,
15100406,002,3,208,1588,985,045,00000,0000,80450,0325,
15100412,002,3,214,1574,980,045,00000,0000,80450,0325,
15100418,002,3,217,1561,980,045,00000,0000,80450,0325,
15100500,002,4,218,1549,975,050,00000,0000,80450,0325,
15100506,002,4,220,1538,975,050,00000,0000,80450,0325,
15100512,002,4,224,1529,975,050,00000,0000,80450,0325,
15100518,002,4,229,1519,975,050,00000,0000,80450,0325,
15100600,002,4,234,1512,975,050,00000,0000,80450,0325,
15100606,002,4,241,1509,970,055,90120,0120,80450,0325,
15100612,002,4,252,1509,970,055,90120,0120,80450,0325,
15100618,002,4,265,1509,970,055,90120,0120,80450,0325,
15100700,002,4,285,1513,965,060,90150,0150,80450,0350,
15100706,002,4,312,1512,965,060,90180,0180,80450,0350,
15100712,002,4,345,1503,965,060,90180,0180,80450,0400,
15100718,002,6,374,1498,960,000,,,,,
15100800,002,6,395,1485,956,000,,,,,
15100806,002,6,409,1481,952,000,,,,,
15100812,002,6,431,1477,956,000,,,,,
15100818,002,6,447,1484,960,000,,,,,
15100900,002,6,460,1482,966,000,,,,,
15100906,002,6,467,1472,968,000,,,,,
15100912,002,6,471,1468,976,000,,,,,
15100918,002,6,477,1473,980,000,,,,,
15101000,002,6,488,1475,988,000,,,,,
15101006,002,6,500,1478,992,000,,,,,
15101012,002,6,512,1477,992,000,,,,,
15101018,002,6,522,1481,994,000,,,,,
15101100,002,6,530,1491,994,000,,,,,
15101106,002,6,540,1503,992,000,,,,,
15101112,002,6,547,1512,994,000,,,,,
15101118,002,6,558,1535,996,000,,,,,
66666,1524,038,0024,1524,0,6,KOPPU,20151124,,,
15101200,002,2,138,1510,1004,000,,,,,
15101206,002,2,144,1489,1004,000,,,,,
15101212,002,2,148,1474,1004,000,,,,,
15101218,002,2,155,1456,1002,000,,,,,
15101300,002,2,159,1427,1002,000,,,,,
15101306,002,2,160,1405,1002,000,,,,,
15101312,002,3,160,1392,1000,035,00000,0000,60180,0150,
15101318,002,3,159,1377,1000,035,00000,0000,60180,0150,
15101400,002,3,159,1364,1000,035,00000,0000,60180,0150,
15101406,002,3,157,1351,1000,035,00000,0000,60180,0150,
15101412,002,3,156,1340,1000,035,00000,0000,60240,0150,
15101418,002,3,155,1330,998,035,00000,0000,60240,0150,
15101500,002,3,154,1317,996,040,00000,0000,60240,0150,
15101506,002,4,155,1300,990,050,00000,0000,60240,0150,
15101512,002,4,155,1290,980,060,90060,0060,60240,0150,
15101518,002,5,155,1281,970,070,90070,0070,60240,0150,
15101600,002,5,157,1272,960,080,90080,0080,60240,0150,
15101606,002,5,156,1262,955,085,90080,0080,60240,0150,
15101612,002,5,157,1257,955,085,90080,0080,60240,0150,
15101618,002,5,158,1251,950,090,90080,0080,60240,0150,
15101700,002,5,158,1245,940,090,90080,0080,60240,0150,
15101706,002,5,158,1238,930,095,90080,0080,60240,0180,
15101712,002,5,159,1231,930,095,90080,0080,80240,0180,
15101718,002,5,161,1221,925,100,90080,0080,80240,0180,
15101800,002,5,160,1216,940,090,90080,0080,80240,0180,
15101806,002,5,161,1214,950,080,90060,0060,80240,0180,
15101812,002,5,163,1213,960,070,90050,0050,80240,0180,
15101818,002,4,170,1206,970,060,90030,0030,80240,0180,
15101900,002,4,172,1202,980,050,00000,0000,80240,0180,
15101906,002,3,178,1201,985,045,00000,0000,80240,0180,
15101912,002,3,184,1202,990,045,00000,0000,80240,0180,
15101918,002,3,187,1204,992,040,00000,0000,80180,0150,
15102000,002,3,189,1207,994,035,00000,0000,80180,0150,
15102006,002,3,191,1212,996,035,00000,0000,80180,0150,
15102012,002,3,192,1217,998,035,00000,0000,80180,0150,
15102018,002,3,192,1222,998,035,00000,0000,80150,0100,
15102100,002,3,193,1225,998,035,00000,0000,80150,0100,
15102106,002,2,194,1227,1000,000,,,,,
66666,1525,056,0025,1525,1,0,CHAMPI,20151124,,,
15101300,002,2,125,1614,1004,000,,,,,
15101306,002,2,130,1602,1002,000,,,,,
15101312,002,2,132,1590,1002,000,,,,,
15101318,002,2,136,1581,1000,000,,,,,
15101400,002,3,140,1567,1000,035,00000,0000,20130,0060,
15101406,002,3,145,1555,1000,035,00000,0000,80170,0070,
15101412,002,3,147,1546,998,040,00000,0000,80190,0090,
15101418,002,3,150,1537,996,045,00000,0000,70240,0140,
15101500,002,3,154,1519,996,045,00000,0000,70240,0140,
15101506,002,3,151,1503,996,045,00000,0000,60240,0140,
15101512,002,3,154,1492,996,045,00000,0000,60240,0140,
15101518,002,4,155,1476,990,055,90050,0050,60220,0140,
15101600,002,4,154,1459,985,055,90050,0050,60200,0140,
15101606,002,4,156,1448,980,060,60080,0060,60180,0120,
15101612,002,5,162,1440,975,065,50080,0060,50180,0120,
15101618,002,5,165,1433,975,065,50080,0060,50180,0120,
15101700,002,5,169,1424,975,065,40080,0060,40210,0140,
15101706,002,5,177,1415,965,075,40080,0060,40250,0140,
15101712,002,5,184,1407,955,080,40080,0060,40250,0140,
15101718,002,5,188,1403,955,080,40080,0060,40220,0120,
15101800,002,5,192,1401,950,085,40100,0060,40220,0120,
15101806,002,5,195,1401,940,090,40100,0060,40220,0120,
15101812,002,5,198,1402,930,095,40080,0060,40220,0120,
15101818,002,5,202,1403,930,095,90060,0060,40220,0120,
15101900,002,5,205,1404,930,095,90060,0060,40220,0120,
15101906,002,5,208,1403,935,090,90060,0060,40200,0120,
15101912,002,5,210,1402,945,085,20080,0060,20180,0120,
15101918,002,5,211,1401,945,085,20080,0060,20180,0120,
15102000,002,5,214,1402,950,080,20080,0060,20180,0120,
15102006,002,5,218,1402,950,080,20080,0060,20180,0120,
15102012,002,5,221,1400,950,080,20080,0060,20180,0120,
15102018,002,5,223,1400,950,080,20080,0060,20180,0120,
15102100,002,5,226,1400,950,080,20080,0060,20180,0120,
15102106,002,5,229,1401,950,080,30060,0040,30180,0150,
15102112,002,5,232,1403,950,080,30060,0040,30180,0150,
15102118,002,5,235,1407,950,080,30080,0060,30180,0150,
15102200,002,5,237,1412,945,085,90080,0080,30180,0150,
15102206,002,5,240,1418,945,085,90080,0080,30180,0150,
15102212,002,5,242,1427,945,085,90080,0080,10210,0180,
15102218,002,5,247,1439,945,085,90080,0080,10210,0180,
15102300,002,5,250,1451,950,080,90080,0080,10210,0180,
15102306,002,5,254,1466,955,075,90080,0080,10210,0180,
15102312,002,5,258,1479,960,075,20070,0060,10240,0180,
15102318,002,5,264,1492,970,065,20070,0060,10240,0180,
15102400,002,4,270,1503,980,060,20070,0050,10240,0180,
15102406,002,4,275,1516,980,060,20070,0050,10240,0180,
15102412,002,4,283,1532,980,060,20070,0050,20240,0180,
15102418,002,4,295,1552,980,060,20090,0060,20240,0180,
15102500,002,4,313,1584,985,055,20090,0060,30300,0210,
15102506,002,4,337,1632,985,055,30090,0060,30300,0210,
15102512,002,6,370,1676,980,000,,,,,
15102518,002,6,408,1715,974,000,,,,,
15102600,002,6,434,1748,976,000,,,,,
15102606,002,6,453,1771,980,000,,,,,
15102612,002,6,472,1788,984,000,,,,,
15102618,002,6,481,1804,984,000,,,,,
66666,1526,043,0027,1526,0,6,IN-FA,20160104,,,
15111618,002,2,035,1636,1002,000,,,,,
15111700,002,2,038,1625,1002,000,,,,,
15111706,002,2,043,1613,1002,000,,,,,
15111712,002,3,047,1598,1002,035,00000,0000,90090,0090,
15111718,002,3,052,1583,1000,035,00000,0000,90090,0090,
15111800,002,3,055,1572,998,035,00000,0000,90090,0090,
15111806,002,3,058,1557,996,035,00000,0000,90120,0120,
15111812,002,3,062,1547,994,040,00000,0000,90120,0120,
