1,1
512,1
770,2
1025,2
1535,2
257,3
1279,3
1024,254
256,255
513,255
2,256
1280,257
1536,257
769,257
768,510
513,511
2,511
1280,512
280,512
1025,512
1536,513
1338,660
1551,768
514,768
769,768
1027,768
2,769
258,824
1184,885
1281,1022
1281,1023
1537,1023
1,1023
1026,1024
699,1024
258,1066
257,1279
2,1280
514,1280
1,1280
