1,1,2
512,1,2
770,2,1
1025,2,1
1535,2,1
257,3,3
1279,3,2
1024,254,3
256,255,3
513,255,3
2,256,1
1280,257,2
1536,257,1
769,257,1
768,510,1
513,511,2
2,511,1
1280,512,1
280,512,1
1025,512,1
1536,513,1
1338,660,1
1551,768,1
514,768,2
769,768,1
1027,768,1
2,769,23
258,824,2
1184,885,1
1281,1022,1
1281,1023,1
1537,1023,1
1,1023,3
1026,1024,1
699,1024,5
258,1066,3
257,1279,1
2,1280,3
514,1280,5
1,1280,3
